,url,headline,date,full Text
1148,https://www.straitstimes.com/singapore/courts-crime/jail-for-undergrad-who-bought-stolen-credit-card-details-to-make-fraudulent,Jail for undergrad who bought stolen credit card details to make fraudulent online purchases,"May 16, 2019, 10:23 pm","Jail for undergrad who bought stolen credit card details to make fraudulent online purchases - SINGAPORE - First, he bought stolen credit card details on the Dark Web. Then he used them to make grocery purchases from online supermarket honestbee before selling the products on Carousell. For making unauthorised transactions amounting to more than $20,000, undergraduate John Foo Chi Yang was sentenced to 20 months' jail on Thursday (May 16). Foo, 27, had earlier pleaded guilty to 20 charges of credit card fraud. Forty-eight more charges of a similar nature and two charges of obtaining or retaining hacking tools for criminal purposes were taken into consideration in sentencing. In May 2017, Foo downloaded the Onion Router browser to surf the Internet anonymously, and used it to access websites on the Dark Web - a part of the Internet that is not open to public view and is known for its trade in illegal goods such as drugs. He then searched for credit card details and when he came across a website that sold stolen credit card details, he created an account using a random e-mail address. With the account, he bought stolen credit card details of individuals from around the world for between US$25 and $35 (S$33 and S$47) using cryptocurrency Bitcoin - a form of digital currency that can be transferred between parties without intermediaries such as banks, resulting in anonymous transactions. Foo also bought stolen credit card details on other online communication platforms, such as Microsoft Network or MSN, from a Russian individual for about US$100. During these instances, Foo was aware that the credit card details were obtained using illegal means such as phishing and the use of malware, Deputy Public Prosecutor Thiagesh Sukumaran told the court. Using the stolen credit card details, Foo made fraudulent credit card transactions on online grocery store honestbee, buying items including formulated milk powder, candy and health supplements. Foo was  In calling for a jail sentence of 24 months, the DPP said Foo made ""conscious and deliberate"" moves to remain undetected for his crimes, displaying an ""extremely high degree of planning and premeditation"". To conceal his identity, he wore a surgical mask when receiving the items from the delivery persons, the DPP added. Foo also bought ""underground"" SIM cards registered with passports belonging to foreigners who already left Singapore, which he used to register honestbee accounts. The DPP also noted that Foo used elaborate and sophisticated methods to carry out his crimes, and was persistent in his offences. In mitigation, Foo's defence lawyer Josephus Tan from Invictus Law Corporation called for a jail sentence of not more than 15 months. Mr Tan noted his client was remorseful and cooperative during police investigations, and had made full restitution of the $20,899.46 from the fraudulent transactions. "
1149,https://www.straitstimes.com/singapore/courts-crime/more-than-150-women-nabbed-in-21-day-anti-vice-police-operation,More than 150 women nabbed in 21-day anti-vice police operation,"May 16, 2019, 10:00 pm","More than 150 women nabbed in 21-day anti-vice police operation - SINGAPORE - More than 150 people were nabbed by police in a 21-day anti-vice operation that ended on Sunday (May 12). Police said in a statement on Thursday that 154 women and a man, aged between 19 and 49, were arrested for their suspected involvement in vice-related activities. Officers from the Criminal Investigation Department and seven Police Land Divisions conducted coordinated raids targeting online vice syndicates at multiple locations islandwide, including at condominiums, hotels and residential units in Geylang, Woodlands, Yishun, Jurong West, Hougang and along Balestier Road. Police are investigating. The police added that they will continue to work with members of the public on information related to vice activities, and will take tough enforcement action against those involved. They said that house owners play an important role in preventing vice activities, and are reminded to conduct regular check on tenants to prevent such activities from proliferating in residential estates. House owners who knowingly rent their premises to any person for vice-related activities will be prosecuted and may be jailed for up to three years or fined up to $3,000, or both. In the case of a second or subsequent conviction, one can be fined up to $10,000 or jailed for up to five years, or both. Housing Board flats are meant for residential purposes, and the use of flats for vice activities is strictly prohibited, said the police. HDB takes a serious view on the misuse of HDB flats and will not hesitate to take appropriate actions against flat owners who are found to be involved in the misuse, such as imposing a financial penalty or compulsory acquisition of the flat. Tenants who are found to be involved in flat misuse will not be allowed to rent an HDB flat for five years, added the police. Any person who knowingly solicits, receives or agrees to receive any gratification as an inducement or reward for providing any service, and who by providing that service does or will aid the prostitution of another woman or girl, may be punished on conviction with jail of up to five years and a fine of up to $10,000. Any man convicted of a second or subsequent offence may also be caned in addition to any jail term. "
1150,https://www.straitstimes.com/singapore/courts-crime/jail-for-man-linked-to-us272-million-fraud-case,Jail for man linked to US$27.2 million fraud case,"May 16, 2019, 8:48 pm","Jail for man linked to US$27.2 million fraud case - SINGAPORE - A Singapore-based company director has admitted in court his connection to a 2008 case in which Citibank in New York was duped into transferring US$27.2 million (more than S$37 million) from the corporate account of the National Bank of Ethiopia (NBE) to various beneficiaries worldwide. On Thursday (May 16), a Singapore district court heard that between Oct 2 and 16 that year, Citibank received 24 payment instructions purportedly sent by NBE and it later transferred the money to various other accounts in countries such as Australia, Japan and China. One of the accounts was provided by the Nigerian director of Singapore-based wholesale company Pags Resources, Paul Gabriel Amos, who received a call from a friend asking him for one into which the ill-gotten gains could be transferred. That friend, Robert Umohette, told Amos about his involvement in various projects with the Ethiopian government and said they had cheated it of money. Amos agreed to take part in the plan on condition that he would receive a cut of the criminal proceeds. The 47-year-old Singapore permanent resident was later caught and sentenced on Thursday to three years' jail after pleading guilty to two counts of dishonestly receiving stolen property totalling more $1 million. He also admitted to one count of money laundering. Deputy Public Prosecutor Shamini Joseph told District Judge Victor Yeo that even though Amos agreed to take part in Umohette's plan, he did not want to ""get into trouble"" with the Singapore authorities by using his company's account to receive the ill-gotten gains. He later spoke to a man identified only as Mohammad Sohail and they decided to use the bank account of Australia-based firm, Mac-Warners, to receive the cash. Court documents did not state how this company was linked to the pair. Oct 2, 2008, Citibank unwittingly transferred more than US$1.8 million from NBE's corporate account to one belonging to Mac-Warners. Umohette then told Amos to transfer a portion of the cash to a bank account belonging to a Singapore-based firm named Ideal Con. Acting on Amos' instructions later that month, Mohammad Sohail transferred nearly US$670,000 from Mac-Warners' bank account to Ideal Con's. The court heard that Amos also received more than $420,000 of the criminal proceeds as his commission. Between October and November 2008, Singapore's Commercial Affairs Department (CAD) received information from the US Federal Bureau of Investigation and the Australian Federal Police about the fraudulent instructions received by Citibank. CAD later seized the money which had been transferred into Ideal Con's bank account and returned it to the bank. During investigations, more than $34,000 was recovered from Amos, who also made restitution totalling $100,000. For each count of dishonestly receiving stolen property, he could have been jailed for up to five years and fined. Separately, Amos was also fined $4,200 and disqualified from driving all classes of vehicles for a year for offences including  In the incident, he was driving along the East Coast Parkway on Oct 2, 2016 when he sped through a narrow gap between two vehicles. "
1151,https://www.straitstimes.com/singapore/courts-crime/foreign-worker-charged-with-raping-university-student-near-kranji-war,Foreign worker charged with raping university student near Kranji War Memorial,"May 16, 2019, 6:56 pm","Foreign worker charged with raping university student near Kranji War Memorial - SINGAPORE - A foreign worker will appear in court next month to face an aggravated rape charge after a female university student was attacked and raped in Kranji. Indian national Chinnaiah Karthik, 21, allegedly approached the 23-year-old student in Turf Club Avenue at around 1.30am on May 4, Chinese daily Lianhe Wanbao reported. The student reportedly attempted to defend herself but was overpowered by the man, who retaliated by attacking her. He then dragged her into a nearby forested area between the Singapore Turf Club and Kranji War Memorial, where he raped her, according to the report and court documents. It is not clear whether the student was jogging or walking home at the time of the incident, or whether the attack was premeditated. Following police investigations, Chinnaiah was identified through surveillance footage recorded in the area, including from a camera attached to a nearby lamp post. He was arrested the next day near his dormitory during a police ambush, according to Lianhe Wanbao, which added that Chinnaiah is currently being remanded and investigations are ongoing. Chinnaiah was charged in court on May 7 and his case is expected to be heard on June 3 in the High Court. If convicted of the serious sexual offence, he could face a jail sentence of between eight and 20 years, and at least 12 strokes of the cane. "
1152,https://www.straitstimes.com/singapore/courts-crime/six-men-charged-with-abusing-public-servants,Six men charged with abusing public servants,"May 16, 2019, 4:27 pm","Six men charged with abusing public servants - SINGAPORE - Six Singaporean men were taken to court on Thursday (May 16) after they allegedly abused public servants, including officers with the Singapore Police Force and the National Parks Board (NParks), in separate incidents. S Kulbir Singh Raghbir Singh Vigil, 28, was handed the most number of charges - five - one of which was for allegedly assaulting Sergeant Koo Wei Chieh from the Singapore Civil Defence Force (SCDF) at a Tan Tock Seng Hospital (TTSH) triage room on Jan 1. He is accused of headbutting Sgt Koo, cutting the inside of his upper lip. Singh's other charges were for a string of offences allegedly committed between November last year and March this year. On Nov 14, he allegedly committed a rash act by throwing a flower pot from the seventh storey of a block of flats in Sin Ming Road, near Marymount Road. About a month later, he allegedly stole a mobile phone from a woman. On Feb 2, he is said to have behaved in a disorderly manner while drunk at Marymount MRT station. He is said to have been drunk again on March 3 when he allegedly caused annoyance to a woman in the Sin Ming Road block by flinging to the floor some items placed outside a seventh-storey flat. Singh was released on bail of $10,000 and will be back in court on June 10. A second man, Randhir Nehru, 38, faces three charges. He allegedly kicked a police officer, Sgt Goh Wei Xiang, on his cheek and verbally abused him at the Buddha Tooth Relic Temple and Museum in South Bridge Road on Jan 4. Randhir is also accused of causing annoyance to the policeman by rolling on the ground and shouting loudly while drunk that day. His bail was set at $10,000 and he will be back in court on May 31. Manoher Ramanan, 27, Chandran Sinnathamby, 49, and Kobal G Perumal, 58, face two charges each. Manoher allegedly abused a policeman with vulgar language and pushed the officer along Hougang Avenue 8 on Jan 4. Chandran is said to have used abusive words on two police officers - Sgt Tan Yilong and Corporal Lesson Ooi Li Sheng - at TTSH on Jan 2. He is also accused of spitting at Sgt Tan twice. The court heard that Kobal allegedly pushed an auxiliary police officer, Constable Guok Xue Ni, along North Bridge Road on April 7 last year. He is also said to have pushed someone else, identified as Mr Suhaimi Dollah, that day. Kobal and Chandran were offered bail of $5,000 each, while Manoher's bail was set at $10,000. Kobal will be back in court on May 31. The cases involving Chandran and Manoher have been adjourned to next month. The sixth man, Richard Tan Han Woon, 20, faces a single charge of assaulting a public servant. Tan allegedly used his left elbow to hit NParks officer Sri Saravathi on her left arm and upper chest at the Sungei Buloh Wetlands Visitor Centre at around 3pm on July 8 last year. According to court documents, Ms Sri suffered tenderness over the affected areas. Tan's bail was set at $5,000 and he is expected to plead guilty to his offence on June 13. Offenders convicted of assaulting a public servant can be jailed for up to seven years and fined or caned. "
1153,https://www.straitstimes.com/singapore/courts-crime/man-arrested-for-allegedly-using-umbrella-to-fish-out-mobile-phone-from-bukit,Man arrested for allegedly using umbrella to fish out mobile phone from Bukit Merah flat,"May 16, 2019, 1:03 pm","Man arrested for allegedly using umbrella to fish out mobile phone from Bukit Merah flat - SINGAPORE - Armed with an umbrella, a 54-year-old man allegedly tried to fish out a mobile phone through the gate of a Bukit Merah View flat last Friday (May 10). Five days later, on Wednesday, the man was arrested by police for attempted housebreaking by day. In a statement on Thursday, the police said they were alerted to the case at about 8.30am that day. The mobile phone had been left on a table, and the man fled after he was confronted by the owner during his attempt. Officers identified the man through ground inquiries and with the help of images from police cameras. If convicted, he faces a jail term of up three years and a fine. The police also reminded homeowners not to leave valuables near windows or doors that are within reach of outsiders. They should also secure all doors, windows and other openings with good quality grilles and close-shackled padlocks when leaving their house. Homeowners should also refrain from keeping large sums of cash in their house. They should install a burglar alarm and closed-circuit television cameras to cover access points of their house, and test them periodically to ensure that they are in good working condition. "
1154,https://www.straitstimes.com/singapore/courts-crime/victims-lose-at-least-14k-to-scams-on-instagram,Victims lose at least $14k to scams on Instagram,"May 16, 2019, 5:00 am","Victims lose at least $14k to scams on Instagram - The police issued a warning on Tuesday over a series of scams involving fake Lazada campaigns taking place on Instagram. At least 14 such scams have been reported since January this year, with victims being cheated of at least $14,000. Scammers would pretend to be friends or followers of the victims on Instagram, and would message victims claiming they would help them sign up for a Lazada campaign to win money. However, the campaigns - which scammers often named Lazada Campaign, Lazada Raffle, Lazada Gift Money and Lazada Lucky Draw - were actually fakes. The scammers would ask victims for their contact numbers and photos of their credit or debit cards, as well as the one-time passwords of their bank accounts. The victims eventually realised they had been cheated after discovering unauthorised card transactions on their accounts. A Lazada spokesman said yesterday that customer safety is the company's top priority, and emphasised that the company is in no way associated with the scams. All of Lazada's campaigns and contests are held only on its website, app and official social media accounts, he added. He said: ""We would like to remind customers to only conduct transactions on our platforms; never via third-party channels."" The police advised members of the public to be wary of claims that they have won a prize, especially if they have not participated in any campaign or lucky draw. They should beware of unusual requests from strangers, as well as from contacts on social media, the warning said. Those who wish to provide information on such scams can call the police hotline on 1800-255-0000, or submit it online at:  "
1155,https://www.straitstimes.com/singapore/courts-crime/jailed-for-attacking-sex-workers,Jailed for attacking sex workers,"May 16, 2019, 5:00 am","Jailed for attacking sex workers - A warehouse assistant assaulted two sex workers after refusing to pay the women for their services. Abdul Rahman A. Karim also attacked a third woman in a hotel room after she changed her mind about having sex with him. Yesterday, District Judge Christopher Tan sentenced the 35-year-old Singaporean to six months and four weeks in jail after he pleaded guilty to three counts of assault. The assaults took place on separate occasions in the last two years. The women, who are also Singaporeans, cannot be named owing to a gag order from the court to protect their identities. Abdul Rahman contacted his first victim, a 21-year-old pub singer, in November 2017 after she posted on online classified advertisement network Locanto that she was offering sexual services for cash, the court heard. After agreeing to pay $800, he met her at the void deck of a block of flats on Nov 29, but told her he had forgotten to bring the money. Still, she followed him to a staircase landing between the 11th and 12th storeys where they had a dispute after he kissed her and she pushed him away. Deputy Public Prosecutor Sarah Ong said he became angry and punched the woman repeatedly before running away. She called the police and officers arrested him the following day. While out on bail, he met the second victim, a jobless 32-year-old woman who was not a sex worker, at a Geylang hotel around 10pm on Jan 30 last year. He attacked her when she changed her mind about having sex with him. After calming him down, they had sexual intercourse and she called the police when he left the room. Court documents did not say what happened subsequently. In July last year, the third victim, an 18-year-old student, posted an ad on Locanto saying she was ""selling"" her virginity to the ""highest bidder"". He offered to pay her $5,000. They met at Aljunied MRT station around 5pm on Aug 20 and checked into a nearby hotel room. When she asked for the money, he said he would pay her after they had sex. She pushed him away and he retaliated by punching her repeatedly. She ran out of the room and a hotel guest, who heard her cries for help, gave her refuge in her room until he left the hotel. The police were then called. For each count of assault, Abdul Rahman could have been jailed for up to two years and fined a maximum of $5,000. "
1156,https://www.straitstimes.com/singapore/courts-crime/trio-charged-over-payment-ruse-involving-grabhitch,Trio charged over payment ruse involving GrabHitch,"May 16, 2019, 5:00 am","Trio charged over payment ruse involving GrabHitch - Three men were taken to court yesterday accused of being the masterminds of a syndicated payment fraud involving Grab's carpooling service GrabHitch. Ryan Wong Wei Zhi, 19, Chua Wei Beng, 21, and Kenneth Ho Hong Wei, 22, were each charged with one count of cheating. From March this year until last month, the trio allegedly worked together to cheat Grab Holdings by making 314 fraudulent transactions, resulting in a payment of $5,653. Court documents did not reveal how the ruse was carried out. Police said in a statement on Tuesday evening that between February and April this year, Grab detected at least 13 driver accounts with more than 2,000 fraudulent transactions amounting to more than $41,800 in losses. Through follow-up investigations, officers from the Commercial Affairs Department managed to establish the suspects' identities. Nine men and a woman aged between 19 and 29 were later arrested in an islandwide operation on Monday. Another three men and a woman are now assisting officers with their investigations. Officers had also seized mobile phones, debit cards and a thumbdrive as case exhibits. In a statement yesterday, Grab said it detected irregular activities on its GrabHitch platform in February and made a police report. Its spokesman added: ""We take fraud seriously and have worked closely with the police on this matter. Providing a safe and secure platform for our users, driver-partners and merchants is a top priority for us, and we will continue to invest in technologies to fight fraud and safeguard our platform."" Yesterday, the court heard that Chua intends to plead guilty to his offence, and will be back in court on May 31. The cases involving his two alleged accomplices have been adjourned until June 12. The trio were offered bail of $15,000 each. Those who are convicted of cheating can be jailed for up to 10 years and fined. "
1157,https://www.straitstimes.com/singapore/courts-crime/man-fined-for-failing-to-report-more-than-200k-in-foreign-currencies-when,Man fined for failing to report more than $200k in foreign currencies when leaving Singapore,"May 15, 2019, 10:14 pm","Man fined for failing to report more than $200k in foreign currencies when leaving Singapore - SINGAPORE - A man was convicted on Wednesday (May 15) of failing to report the movement of currencies worth more than $200,000 when leaving Singapore, said the police in a statement on the same day. Yiu Hoi Tung, 31, was sentenced to a fine of $7,000 for failing to report cross-border movement of cash under Section 48C of the Corruption, Drug Trafficking and Other Serious Crimes (Confiscation of Benefits) Act, Chapter 65A. Anyone convicted of the same offence can be fined up to $50,000 or jailed up to three years, or both. On Nov 16 last year, the police were alerted to a case of a man carrying cash exceeding $20,000 at Changi Airport Terminal 1. Investigations found that Yiu was carrying different currencies worth more than $232,000 when attempting to leave Singapore, and had failed to report to an authorised officer about the cash movement. The police, in their statement, also reminded the public of the statutory requirement to declare the physical movement of any cash exceeding $20,000 - or its equivalent in foreign currency - into or out of Singapore, and that failure to do so constitutes an offence. "
1158,https://www.straitstimes.com/singapore/courts-crime/warehouse-worker-jailed-for-beating-sex-workers-after-refusing-to-pay-for,Warehouse worker jailed for beating sex workers after refusing to pay for their services,"May 15, 2019, 8:51 pm","Warehouse worker jailed for beating sex workers after refusing to pay for their services - SINGAPORE - A warehouse assistant assaulted two sex workers after refusing to pay the women for their services. Abdul Rahman A Karim also attacked a third woman in a hotel room after she changed her mind about having sex with him. All three assaults took place on separate occasions in the last two years. On Wednesday (May 15), District Judge Christopher Tan sentenced the 35-year-old Singaporean to six months and four weeks in jail after he pleaded guilty to three counts of assault. The women, who are also Singaporeans, cannot be named owing to a gag order from the court to protect their identities. The court heard that Abdul Rahman contacted his first victim, a 21-year-old pub singer, in November 2017 after she posted on online classified advertisement network Locanto that she offered sexual services for cash. After agreeing to pay $800, he met her at the void deck of a block of flats on Nov 29, but told her he had forgotten to bring the money. Still, she followed him to a staircase landing between the 11th and 12th storeys where they had a dispute after he kissed her and she pushed him away. Deputy Public Prosecutor Sarah Ong said Abdul Rahman became angry and punched the woman repeatedly before running away. She called the police and officers arrested him the following day. While out on bail, he met the second victim, a jobless 32-year-old woman who was not a sex worker, at a Geylang hotel around 10pm on Jan 30 last year. He attacked her when she changed her mind about having sex with him. After calming him down, they had sexual intercourse and she called the police when he left the room. Court documents did not say what happened subsequently. In July last year, the third victim, an 18-year-old student, posted an advertisement on Locanto stating she was ""selling"" her virginity to the ""highest bidder"". He offered to pay her $5,000. They met at Aljunied MRT station around 5pm on Aug 20 and checked into a nearby hotel room. When she asked for the money, he said he would pay her after they had sex. She pushed him away and he retaliated by punching her repeatedly. She ran out of the room and a hotel guest, who heard her cries for help, came to her aid. The teen stayed in the woman's room until Abdul Rahman left the hotel. The police were then called. For each count of assault, he could have been jailed for up to two years and fined a maximum of $5,000. "
1159,https://www.straitstimes.com/singapore/courts-crime/jail-for-maid-who-lied-to-police-that-employers-husband-had-raped-her,Jail for maid who had affair with employer’s husband and lied that he raped her,"May 15, 2019, 6:06 pm","Jail for maid who had affair with employer’s husband and lied that he raped her - SINGAPORE - A maid who had an affair with her employer's husband and had consensual sex with him on two occasions later lied to the police, claiming that the man had raped her. The court heard that Sumaini, who goes by only one name, made the false allegation hoping that it would help her return to Indonesia - something that her employer did not let her do. The 29-year-old Indonesian was sentenced to 14 days' jail on Wednesday (May 15) after admitting that she had given false information to a police officer attached to the Serious Sexual Crime Branch of the Criminal Investigation Department. Deputy Public Prosecutor Gregory Gan said that the man's wife alerted the police on Feb 7, stating that Sumaini had been ""sexually abused"". The woman accompanied Sumaini to Police Cantonment Complex for an interview, and the maid told a policeman at around 6pm that her employer's husband had raped her on Jan 15. Officers arrested the man about 45 minutes later and he was taken to a lock-up at the complex. The DPP said that after recording Sumaini's statement, the policeman checked her mobile phone and discovered text messages exchanged on Facebook Messenger between the maid and her employer's husband. These messages included one from Sumaini stating that she missed the man, and suggested that they were in a relationship. The policeman confronted Sumaini with the messages and she finally came clean at around 10pm. The man was released about an hour later. The DPP told District Judge Luke Tan: ""The accused admitted that she decided to tell the truth after being confronted with the Facebook messages. ""She said that she lied about the rape allegation because she wanted to return to Indonesia but (the man's wife) refused to allow her to do so."" On Wednesday, DPP Gan urged the judge to sentence Sumaini to between 10 days and two weeks' jail, stressing that an innocent man had to spend time in a lock-up because of her lies. The maid, who was unrepresented, said that she was remorseful and had realised her mistake. For giving false information to the police, she could have been jailed for up to a year and fined up to $5,000. "
1160,https://www.straitstimes.com/singapore/courts-crime/3-alleged-masterminds-of-payment-fraud-involving-grabhitch-charged-in-court,GrabHitch payment fraud: Alleged masterminds charged in court,"May 15, 2019, 1:32 pm","GrabHitch payment fraud: Alleged masterminds charged in court - SINGAPORE - Three men were taken to court on Wednesday (May 15), as they are said to be the masterminds of a syndicated payment fraud ruse involving Grab's carpooling service, GrabHitch. Ryan Wong Wei Zhi, 19, Chua Wei Beng, 21, and Kenneth Ho Hong Wei, 22, were each charged with one count of cheating. From March this year until last month, the trio allegedly worked together to cheat Grab Holdings by making 314 fraudulent transactions, resulting in a payment of $5,653. Court documents did not reveal how the ruse was carried out. Police said in a statement on Tuesday evening that between February and April this year, Grab detected at least 13 driver accounts with more than 2,000 fraudulent transactions amounting to more than $41,800 in losses. Through follow-up investigations, officers from the Commercial Affairs Department managed to establish the suspects' identities. Nine men and a woman aged between 19 and 29 were later arrested in an islandwide operation on Monday. Another three men and a woman are now assisting officers with their investigation. Officers had also seized mobile phones, debit cards and a thumb drive as case exhibits. In a statement on Wednesday, Grab told The Straits Times that it detected irregular activities on its GrabHitch platform in February and made a police report.  Its spokesman added: ""We take fraud seriously and have worked closely with the police on this matter. Providing a safe and secure platform for our users, driver-partners and merchants is a top priority for us, and we will continue to invest in technologies to fight fraud and safeguard our platform."" On Wednesday, the court heard that Chua intends to plead guilty to his offence and will be back in court on May 31. The cases involving his two alleged accomplices have been adjourned to June 12. The trio were offered bail of $15,000 each. Those convicted of cheating can be jailed for up to 10 years and fined. "
1161,https://www.straitstimes.com/singapore/courts-crime/fake-lazada-campaign-on-instagram-cheats-victims-of-at-least-14000,"Fake Lazada campaign on Instagram cheats victims of at least $14,000","May 15, 2019, 9:11 am","Fake Lazada campaign on Instagram cheats victims of at least $14,000 - SINGAPORE - The police issued a warning on Tuesday (May 14) about a series of scams involving fake Lazada campaigns taking place on Instagram. At least 14 such scams have been reported since January this year, with victims being cheated of at least $14,000. Scammers would pretend to be friends or followers of the victims on Instagram, and would message victims claiming they would help them sign up for a Lazada campaign to win money. However, the campaigns, which scammers often named ""Lazada Campaign"", ""Lazada Raffle"", ""Lazada Gift Money"" and ""Lazada Lucky Draw"", were actually fakes. The scammers would ask victims for their contact numbers and photos of their credit or debit cards, as well as the one-time passwords of their bank accounts. The victims eventually realised they had been cheated after discovering unauthorised card transactions on their accounts. A Lazada spokesman said on Wednesday that customer safety is the company's top priority, and emphasised that Lazada is in no way associated with the scams. All of Lazada's campaigns and contests are held only on its website, app, and official social media accounts, he added.  He said: ""We would like to remind customers to only conduct transactions on our platforms; never via third-party channels."" The police advised the public to be wary of claims that they have won a prize, especially if they have not participated in any campaign or lucky draw. They should beware of unusual requests from strangers, as well as from contacts on social media, the warning said. Members of the public should always verify such requests by contacting their friends using a method other than the social media platform they received the request on, as their friend's account may have been taken over by scammers. Finally, individuals should not transfer money or give out personal information or credit and debit card and bank account details to strangers. Those who wish to provide information on such scams can call the police hotline on 1800-255-0000, or submit it online at  "
1162,https://www.straitstimes.com/singapore/courts-crime/2-nigerians-charged-over-alleged-roles-in-scams,2 Nigerians charged over alleged roles in scams,"May 15, 2019, 5:00 am","2 Nigerians charged over alleged roles in scams - Two men were taken to court yesterday over their alleged roles in transnational Internet love scams committed between 2017 and last year. In a statement on Monday evening, the Singapore Police Force (SPF) said this was the first time that overseas-based suspects involved in the scams were arrested and sent to Singapore for prosecution. Nigerians Oladayo Opeyemi Awolola, 34, and Gbolahan Ayobami Awolola, 37, were each charged with one count of abetting others to receive stolen property. Court documents did not state if they are related to each other. The pair, said to be part of an African syndicate, allegedly recruited two Singaporean women as money mules to receive criminal proceeds linked to the love scams. The women allegedly received at least $85,700 from victims in Singapore before handing the cash to the syndicate members in Malaysia. According to court documents, Oladayo Opeyemi Awolola allegedly engaged in a conspiracy with a woman identified as Suhaili Suparjo. On Jan 18 last year, Ms Suhaili is said to have received $46,500 from one Peng Guie, and she had reason to believe that the money was stolen property. Court documents did not reveal details about Ms Suhaili. Gbolahan Ayobami Awolola is said to have committed a similar offence in November 2017 when he allegedly engaged in a conspiracy with a woman identified as Norhafizah Samsudin. Ms Norhafizah, whose details were also not revealed in court documents, allegedly received $32,900 in her bank account, and she had reason to believe that the money was stolen property. In Monday's statement, the SPF said investigators from Singapore's Commercial Affairs Departmentconducted a joint investigation with the Commercial Crime Investigation Department of the Royal Malaysia Police and established the identities of the two Nigerians. Malaysian police arrested the two men in Kuala Lumpur on April 16 and they were brought to Singapore on Monday. The two Nigerians are now remanded at Central Police Division and will be back in court next Tuesday. "
1163,https://www.straitstimes.com/singapore/courts-crime/29-years-jail-for-man-who-sexually-abused-daughter,29 years' jail for man who sexually abused daughter,"May 15, 2019, 5:00 am","29 years' jail for man who sexually abused daughter - He started touching his daughter sexually when she was as young as five years old, and when she was around 11, he started having unprotected sex with her. The abuse took place at least once a month, and it was only when the girl was 16 that she realised what her father had been doing to her was wrong. Yesterday, the man, now 51, was sentenced to 29 years' jail after he pleaded guilty to two charges of statutory rape and one charge of aggravated sexual assault by penetration. Six other sexual offence charges were considered during sentencing by Judicial Commissioner Audrey Lim, who said the man's actions were ""clearly and totally reprehensible"". The prison sentence includes a one-year term in lieu of the maximum 24 strokes of the cane he would have received had he not been over the age of 50. He cannot be named to protect the identity of his daughter, who is now 18 . The High Court heard that the man, who has a younger son with his wife, began sexually exploiting the girl in 2006, when she was five to six. Over the years, the abuse continued and escalated, and in 2009, he began performing oral sex on her. In December 2011, he took both children to his sister's flat for a Christmas sleepover, during which he sexually violated the victim, who was then 11, in the guest bedroom. After this incident, he started having sexual intercourse with her. The abuse tapered off at the end of 2015 and in January 2016, he stopped having sex with her. Around this time, the girl realised that her father's actions were wrong but felt confused. She was also worried that her family would break up if she told her mother. But after being encouraged to do so by a close friend in whom she had confided, the girl told her mother about the abuse in May 2017. Her mother arranged for the girl to stay with an aunt. A week later, she took her to make a police report. The man was arrested the next day. Yesterday, Deputy Public Prosecutor James Chew sought at least 30 years' jail and an additional year's jail in lieu of caning. The DPP said the accused had exploited the inherent vulnerability of a young child who could not appreciate the nature of the acts or had reason to think that her own father had ill intentions towards her. The man's assigned lawyer, Mr Sherman Ho, said his client is genuinely remorseful and has been trying to change for the better after turning to religion. Mr Ho said his client understands his family has disowned him and hopes to reconnect with them after he is released from jail. The maximum prison sentence for statutory rape is 20 years' jail, which is the same for aggravated sexual assault by penetration. "
1164,https://www.straitstimes.com/singapore/courts-crime/three-alleged-masterminds-behind-grabhitch-payment-fraud-syndicate-to-be,"10 nabbed after Grab detects GrabHitch accounts with fraudulent transactions amounting to $41,800 in losses","May 14, 2019, 9:49 pm","10 nabbed after Grab detects GrabHitch accounts with fraudulent transactions amounting to $41,800 in losses - SINGAPORE - Three men, believed to be the masterminds behind a GrabHitch payment fraud syndicate, have been arrested by police and are to be charged in court. Six other men and one woman were also arrested for alleged syndicated payment fraud, said the police in a statement on Tuesday (May 14). On April 17, Grab reported that it had discovered irregularities in some of their social carpooling drivers' GrabHitch accounts, said the police. GrabHitch is Grab's carpooling service. Between February and April, Grab detected at least 13 driver accounts with more than 2,000 fraudulent transactions, amounting to more than $41,800 in losses. Through follow-up investigations, officers from the Commercial Affairs Department (CAD) identified the suspects. The 10 of them, aged between 19 and 29, were arrested during an islandwide operation by CAD on Monday. Another three men and a woman, aged between 20 and 28, are also assisting with police investigations. Mobile phones, debit cards and a thumb drive were seized as case exhibits. The three alleged masterminds will be charged for abetment by conspiracy to cheat under Section 420 read with Section 109 of the Penal Code, Chapter 224. If convicted, they can be jailed for up to 10 years and fined. "
